6.800000000000000000e+01,1.050000000000000000e+02,9.600000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e+00,6.400000000000000000e+01,2.200000000000000000e+01,6.400000000000000000e+01,3.200000000000000000e+01,1.450000000000000000e+02,1.320000000000000000e+02,2.500000000000000000e+01,1.610000000000000000e+02,2.000000000000000000e+00,7.400000000000000000e+01,1.440000000000000000e+02,1.700000000000000000e+02,4.000000000000000000e+00,1.040000000000000000e+02,1.000000000000000000e+00,3.300000000000000000e+01,9.600000000000000000e+01,1.620000000000000000e+02,1.450000000000000000e+02,1.540000000000000000e+02,1.600000000000000000e+01,2.600000000000000000e+01,1.050000000000000000e+02,8.800000000000000000e+01,5.000000000000000000e+00,8.800000000000000000e+01,1.540000000000000000e+02,2.897378683090209961e+00,9.873939052340574563e-05,1.362037658691406250e-02,-1.000000000000000000e+00
6.800000000000000000e+01,1.010000000000000000e+02,1.015000000000000000e+02,2.600000000000000000e+01,5.000000000000000000e+00,6.550000000000000000e+01,1.700000000000000000e+01,6.600000000000000000e+01,4.600000000000000000e+01,1.490000000000000000e+02,1.320000000000000000e+02,2.500000000000000000e+01,1.610000000000000000e+02,3.000000000000000000e+00,7.400000000000000000e+01,1.440000000000000000e+02,1.700000000000000000e+02,5.000000000000000000e+00,1.025000000000000000e+02,1.000000000000000000e+00,3.300000000000000000e+01,9.600000000000000000e+01,1.510000000000000000e+02,1.370000000000000000e+02,1.540000000000000000e+02,6.800000000000000000e+01,2.543750000000000000e+01,9.300000000000000000e+01,8.737500000000000000e+01,4.875000000000000000e+00,8.887500000000000000e+01,1.300000000000000000e+02,3.089016273617744446e+00,7.589047856981778750e-05,4.512536003599147694e-02,-1.000000000000000000e+00
6.146031746031746223e+01,8.790476190476189799e+01,8.601587301587301226e+01,1.711111111111111072e+01,5.228571428571428470e+01,9.169841269841269593e+01,2.958730158730158877e+01,8.879365079365079794e+01,1.181111111111111143e+02,4.906349206349206327e+01,9.577777777777777146e+01,4.696825396825396837e+01,6.349206349206349387e+01,1.022857142857142918e+02,7.892063492063492447e+01,1.061269841269841265e+02,1.380317460317460245e+02,2.117460317460317398e+01,1.236984126984126959e+02,5.325396825396825307e+01,4.336507936507936734e+01,7.234920634920635507e+01,5.685714285714285410e+01,9.266666666666667140e+01,1.472539682539682531e+02,2.315873015873015817e+01,1.135873015873015817e+02,1.023015873015873041e+02,5.777777777777777857e+01,2.242857142857142705e+01,1.340952380952381020e+02,8.098412698412698774e+01,3.253221954618181311e+00,1.896939670659198850e-04,6.597189779924685915e+00,1.000000000000000000e+00
6.800000000000000000e+01,1.145999999999999943e+02,1.027999999999999972e+02,2.680000000000000071e+01,5.000000000000000000e+00,6.420000000000000284e+01,1.710000000000000142e+01,7.279999999999999716e+01,6.640000000000000568e+01,1.450000000000000000e+02,1.320000000000000000e+02,2.500000000000000000e+01,1.610000000000000000e+02,6.000000000000000000e+00,7.340000000000000568e+01,1.440000000000000000e+02,1.700000000000000000e+02,4.000000000000000000e+00,1.272999999999999972e+02,2.200000000000000178e+00,3.400000000000000000e+01,9.600000000000000000e+01,1.524000000000000057e+02,8.900000000000000000e+01,1.540000000000000000e+02,8.000000000000000000e+01,2.569999999999999929e+01,1.050000000000000000e+02,8.679999999999999716e+01,1.300000000000000000e+01,1.049000000000000057e+02,1.092000000000000028e+02,3.647819411754608332e+00,3.161024534165335570e-04,5.365690106193946735e-02,-1.000000000000000000e+00
7.226666666666666572e+01,1.050000000000000000e+02,1.024000000000000057e+02,2.919999999999999929e+01,7.133333333333333748e+00,6.426666666666666572e+01,1.760000000000000142e+01,6.506666666666666288e+01,3.960000000000000142e+01,1.503333333333333428e+02,1.320000000000000000e+02,2.500000000000000000e+01,1.610000000000000000e+02,2.000000000000000000e+00,7.359999999999999432e+01,1.442666666666666799e+02,1.700000000000000000e+02,4.000000000000000000e+00,1.141333333333333400e+02,3.133333333333333304e+00,3.306666666666666998e+01,7.893333333333333712e+01,1.460000000000000000e+02,1.140666666666666629e+02,1.537333333333333201e+02,3.306666666666666998e+01,2.446666666666666501e+01,9.140000000000000568e+01,8.526666666666666572e+01,5.000000000000000000e+00,8.506666666666666288e+01,7.293333333333333712e+01,3.277823972702026190e+00,9.962672872158388749e-05,3.331395710284500156e-02,-1.000000000000000000e+00
8.109090909090909349e+01,9.627272727272726627e+01,9.927272727272726627e+01,3.590909090909090651e+01,3.363636363636363313e+01,7.218181818181818699e+01,3.554545454545454675e+01,6.981818181818181301e+01,4.509090909090909349e+01,1.265454545454545467e+02,7.927272727272726627e+01,5.045454545454545325e+01,9.072727272727273373e+01,7.581818181818181301e+01,8.409090909090909349e+01,1.392727272727272805e+02,1.556363636363636260e+02,8.909090909090908283e+00,1.190909090909090935e+02,8.181818181818182323e-01,1.563636363636363669e+01,9.072727272727273373e+01,5.727272727272727337e+01,1.068181818181818130e+02,1.209090909090909065e+02,3.200000000000000000e+01,8.845454545454545325e+01,9.527272727272726627e+01,7.836363636363635976e+01,2.327272727272727337e+01,1.186363636363636402e+02,5.218181818181817988e+01,3.158564394170587875e+00,6.205176640088956195e-05,8.335256619913747045e+01,-1.000000000000000000e+00
8.816216216216216139e+01,8.770270270270270885e+01,1.007837837837837895e+02,6.213513513513513686e+01,4.413513513513513686e+01,1.029189189189189193e+02,3.497297297297297547e+01,6.610810810810811233e+01,5.659459459459459651e+01,8.600000000000000000e+01,1.128918918918918877e+02,2.102702702702702808e+01,9.516216216216216139e+01,5.156756756756756488e+01,8.805405405405404906e+01,1.274324324324324351e+02,1.384054054054054177e+02,3.024324324324324209e+01,1.258108108108108070e+02,6.172972972972972627e+01,5.713513513513513686e+01,1.176216216216216282e+02,9.294594594594595094e+01,9.637837837837837185e+01,1.362702702702702595e+02,5.129729729729729826e+01,7.500000000000000000e+01,6.097297297297297547e+01,6.770270270270270885e+01,6.200000000000000000e+01,9.948648648648648418e+01,8.913513513513512976e+01,3.379384414569751804e+00,7.873181491320153708e-05,3.720011653015377728e+00,1.000000000000000000e+00
2.382352941176470651e+01,2.941176470588235148e+01,1.159411764705882320e+02,5.394117647058823195e+01,1.016470588235294059e+02,1.247647058823529420e+02,3.211764705882352899e+01,1.018235294117647101e+02,1.344705882352941160e+02,2.994117647058823550e+01,7.564705882352940591e+01,3.335294117647058698e+01,4.082352941176470296e+01,1.008823529411764639e+02,1.274705882352941160e+02,7.123529411764705799e+01,1.511176470588235361e+02,3.300000000000000000e+01,7.982352941176471006e+01,3.488235294117647101e+01,2.735294117647058698e+01,7.458823529411765207e+01,7.976470588235294201e+01,3.758823529411764497e+01,1.158823529411764639e+02,1.102352941176470580e+02,1.234117647058823479e+02,7.858823529411765207e+01,1.123529411764705799e+01,4.729411764705882604e+01,1.287058823529411882e+02,8.270588235294117396e+01,3.624533919727101150e+00,6.880645485259319013e-05,5.233831094603853817e-02,-1.000000000000000000e+00
6.800000000000000000e+01,1.050000000000000000e+02,9.846153846153846700e+01,2.600000000000000000e+01,5.000000000000000000e+00,6.707692307692308020e+01,1.984615384615384670e+01,6.769230769230769340e+01,4.600000000000000000e+01,1.523076923076923208e+02,1.320000000000000000e+02,2.500000000000000000e+01,1.610000000000000000e+02,2.000000000000000000e+00,7.400000000000000000e+01,1.440000000000000000e+02,1.700000000000000000e+02,8.923076923076923350e+00,1.040000000000000000e+02,1.000000000000000000e+00,3.323076923076923350e+01,9.600000000000000000e+01,1.447692307692307736e+02,8.715384615384616041e+01,1.540000000000000000e+02,2.092307692307692335e+01,2.592307692307692335e+01,9.023076923076922640e+01,8.800000000000000000e+01,5.538461538461538325e+00,8.523076923076922640e+01,1.244615384615384670e+02,3.417351997815645692e+00,1.327258221233653030e-04,8.293367113928563583e+01,-1.000000000000000000e+00
1.640000000000000000e+02,8.900000000000000000e+01,1.040000000000000000e+02,2.600000000000000000e+01,5.000000000000000000e+00,8.800000000000000000e+01,7.000000000000000000e+01,6.400000000000000000e+01,1.040000000000000000e+02,1.520000000000000000e+02,4.200000000000000000e+01,1.210000000000000000e+02,1.610000000000000000e+02,5.000000000000000000e-01,7.400000000000000000e+01,1.440000000000000000e+02,1.700000000000000000e+02,2.000000000000000000e+01,9.950000000000000000e+01,2.100000000000000000e+01,3.375000000000000000e+01,1.120000000000000000e+02,1.380000000000000000e+02,8.100000000000000000e+01,1.532500000000000000e+02,8.000000000000000000e+01,2.500000000000000000e+01,8.900000000000000000e+01,8.400000000000000000e+01,2.100000000000000000e+01,8.450000000000000000e+01,1.300000000000000000e+02,3.082650065422058105e+00,1.123135104990069522e-04,3.859053641236390164e-02,-1.000000000000000000e+00
